Classification,Name
emollient,Pyrus-Pyrifolia-Fruit-Extract
emollient,Raphanus-Sativus-Seed-Oil
emollient,Rhodiola-Crenulata-Root-Extract
emollient,Rhodiola-Rosea-Extract
emollient,Rhodiola-Rosea-Root-Extract
emollient,Rhodiola-Sacra-Root-Extract
emollient,Rhododendron-Mucronulatum-Flower-Extract
emollient,Rhodosorus-Marinus-Extract
emollient,Rhodymenia-Palmata-Extract
emollient,Rhus-Succedanea-Fruit-Cera
emollient,Rhus-Verniciflua-Peel-Wax
emollient,Ribes-Nigrum-Fruit-Extract
emollient,Ribes-Nigrum-Seed-Extract
emollient,Ribes-Nigrum-Seed-Oil
emollient,Ricinus-Communis-Seed-Oil
emollient,Rosa-Alba-Flower-Extract
emollient,Rosa-Canina-Flower-Oil
emollient,Rosa-Canina-Fruit-Oil
emollient,Rosa-Canina-Seed-Extract
emollient,Rosa-Canina-Seed-Oil
emollient,Rosa-Centifolia-Bud-Extract
emollient,Rosa-Damascena-Flower-Cera
emollient,Rosa-Gallica-Flower-Oil
emollient,Rosa-Moschata-Oil
emollient,Rosa-Moschata-Seed-Oil
emollient,Rosa-Multiflora-Flower-Cera
emollient,Rosa-Rubiginosa-Fruit-Extract
emollient,Rosa-Rubiginosa-Seed-Oil
emollient,Rubus-Fruticosus-Seed-Oil
emollient,Rubus-Idaeus-Seed-Oil
emollient,Rubus-Occidentalis-Seed-Oil
emollient,Rumex-Acetosa-Leaf-Extract
emollient,Saccharina-Angustata/Undaria-Pinnatifida-Extract
emollient,Saccharomyces/Imperata-Cylindrica-Root-Ferment-Extract
emollient,Safflower-Glyceride
emollient,Salicornia-Herbacea-Callus-Culture-Extract
emollient,Salvia-Hispanica-Seed-Extract
emollient,Salvia-Hispanica-Seed-Oil
emollient,Saururus-Chinensis-Leaf/Root-Extract
emollient,Saussurea-Involucrata-Callus-Extract
emollient,Schinziophyton-Rautanenii-Kernel-Oil
emollient,Sclerocarya-Birrea--Seed-Oil
emollient,Scrophularia-Buergeriana-Root-Extract
emollient,Selaginella-Lepidophylla-Extract
emollient,Serralysin
emollient,Sesamum-Indicum-Oil-Unsaponifiables
emollient,Sesamum-Indicum-Seed-Oil
emollient,Shark-Liver-Oil
emollient,Shea-Butter-Ethyl-Esters
emollient,Shea-Butter-Glyceride
emollient,Shellac
emollient,Shorea-Robusta-Seed-Butter
emollient,Shorea-Stenoptera-Seed-Butter
emollient,Silanediol-Salicylate
emollient,Silanetriol-Trehalose-Ether
emollient,Silica-Dimethyl-Silylate
emollient,Silica-Silylate
emollient,Silicone-Quaternium-18
emollient,Silicone-Quaternium-25
emollient,Silybum-Marianum-Seed-Oil
emollient,Simethicone
emollient,Simmondsia-Chinensis-Seed-Extract
emollient,Simmondsia-Chinensis-Seed-Oil
emollient,Sinomonas/Hyaluronic-Acid-Ferment-Filtrate
emollient,Smilax-China-Root-Extract
emollient,Sodium-Astrocaryum-Murumuruate
emollient,Sodium-Cocoyl/Olivoyl-Hydrolyzed-Oat/Wheat-Protein
emollient,Sodium-Polyacrylate-Crosspolymer-1
emollient,Solanum-Lycopersicum-Seed-Oil
emollient,Soleirolia-Soleirolii-Extract
emollient,Soluble-Collagen-Crosspolymer
emollient,Sorbaria-Sorbifolia-Bark/Leaf-Extract
emollient,Sorbitan-Distearate
emollient,Sorbitan-Palmate
emollient,Soy-Acid
emollient,Soy-Protein-Phthalate
emollient,Soybean-Glycerides
emollient,Soybean-Palmitate
emollient,Sphingolipids
emollient,Sponge
emollient,Squalane
emollient,Squalene
emollient,Starch-Acetate
emollient,Stearic-Acid
emollient,Stearoxy-Dimethicone
emollient,Stearoxymethicone/Dimethicone-Copolymer
emollient,Stearoxytrimethylsilane
emollient,Stearoyl-Inulin
emollient,Stearyl-Acetate
emollient,Stearyl-Alcohol
emollient,Stearyl-Beeswax
emollient,Stearyl-Behenate
emollient,Stearyl-Caprylate
emollient,Stearyl-Citrate
emollient,Stearyl-Dimethicone
emollient,Stearyl-Ethylhexanoate
emollient,Stearyl-Heptanoate
emollient,Stearyl-Olivate
emollient,Stearyl-Stearate
emollient,Stevia-Rebaudiana-Leaf-Extract
emollient,Streptococcus-Thermophilus/Cyclopia-Intermedia-Leaf/Stem-Extract/Lactose/Whole-Dry-Milk-Ferment
emollient,Sucrose-Dilaurate
emollient,Sucrose-Distearate
emollient,Sucrose-Hexaisostearate
emollient,Sucrose-Laurate
emollient,Sucrose-Palmitate
emollient,Sucrose-Polybehenate
emollient,Sucrose-Polycottonseedate
emollient,Sucrose-Polysoyate
emollient,Sucrose-Polystearate
emollient,Sucrose-Stearate
emollient,Sucrose-Tetrastearate-Triacetate
emollient,Sucrose-Tristearate
emollient,Sunflower-Seed-Oil-Glycerides
emollient,Sunflower-Seed-Oil-PEG-8-Esters
emollient,Sunflower-Seed-Oil-Sorbitol-Esters
emollient,Sunfloweramidopropyltrimonium-Dimethicone-PEG-8-Succinate
emollient,Synthetic-Candelilla-Wax
emollient,Synthetic-Carnauba
emollient,Synthetic-Japan-Wax
emollient,Synthetic-Wax
emollient,Tall-Oil-Glycerides
emollient,Tall-Oil-Sterol
emollient,Tallow-Acid
emollient,Tallow-Glycerides
emollient,Tamarindus-Indica-Seed-Extract
emollient,Terminalia-Ferdinandiana-Seed-Oil
emollient,Tetradecene
emollient,Tetraselmis-Chui-Extract
emollient,Theanine
emollient,Theobroma-Cacao-Seed-Butter
emollient,Theobroma-Grandiflorum-Seed-Butter-Glycerides
emollient,Thuja-Orientalis-Extract
emollient,Tocopheryl-Glucoside
emollient,Tocopheryl-Retinoate
emollient,Torreya-Nucifera-Seed-Oil
emollient,Tri-C12-13-Alkyl-Citrate
emollient,Tri-C14-15-Alkyl-Citrate
emollient,Triarachidin
emollient,Tribehenin
emollient,Tribehenin-PEG-20-Esters
emollient,Tricaprylin
emollient,Tricaprylyl-Citrate
emollient,Trichilia-Emetica-Seed-Butter
emollient,Tridecyl-Alcohol
emollient,Tridecyl-Isononanoate
emollient,Tridecyl-Neopentanoate
emollient,Tridecyl-Stearate
emollient,Tridecyl-Trimellitate
emollient,Triethylhexanoin
emollient,Triethylhexyl-Citrate
emollient,Triethylhexyl-Trimellitate
emollient,Trifluoropropyldimethyl/Trimethylsiloxysilicate
emollient,Triheptanoin
emollient,Triisocetyl-Citrate
emollient,Triisodecyl-Trimellitate
emollient,Triisostearin-PEG-6-Esters
emollient,Triisostearoyl-Polyglyceryl-3-Dimer-Dilinoleate
emollient,Triisostearyl-Citrate
emollient,Triisostearyl-Trilinoleate
emollient,Trilinolenin
emollient,Trimethyl-Pentaphenyl-Trisiloxane
emollient,Trimethylolpropane-Tricaprylate/Tricaprate
emollient,Trimethylolpropane-Triethylhexanoate
emollient,Trimethylolpropane-Triisostearate
emollient,Trimethylsiloxysilicate
emollient,Trimethylsilylamodimethicone
emollient,Trioctyldodecyl-Citrate
emollient,Trioleyl-Phosphate
emollient,Tripelargonin
emollient,Triphenyl-Trimethicone
emollient,Tris[PPG-3-Benzyl-Ether]-Citrate
emollient,Tristearyl-Citrate
emollient,Triticum-Aestivum-Germ-Oil
emollient,Triticum-Vulgare-Germ-Oil
emollient,Triticum-Vulgare-Germ-Oil-Unsaponifiables
emollient,Triticum-Vulgare-Germ-Protein
emollient,Triticum-Vulgare-Protein
emollient,Tulipa-Darwin-Flower-Extract
emollient,Tussilago-Farfara-Flower-Extract
emollient,Tussilago-Farfara-Leaf-Extract
emollient,Undecane
emollient,Undeceth-11
emollient,Undecyl-Alcohol
emollient,Vaccinium-Corymbosum-Seed-Oil
emollient,Vaccinium-Macrocarpon-Seed-Oil
emollient,Vaccinium-Vitis-Idaea-Seed-Oil
emollient,Vanilla-Planifolia-Fruit-Oil
emollient,Vegetable-Oil
emollient,Verbena-Officinalis-Extract
emollient,Viola-Tricolor-Extract
emollient,Virola-Sebifera-Nut-Oil
emollient,Virola-Surinamensis-Seed-Butter
emollient,Vitis-Vinifera-Seed-Oil
emollient,Vitis-Vinifera-Seed-Powder
emollient,Wheat-Germ-Acid
emollient,Wheat-Germ-Glycerides
emollient,Withania-Somnifera-Leaf-Extract
emollient,Ximenia-Americana-Seed-Oil
emollient,Xymenynic-Acid
emollient,Zea-Mays-Germ-Oil
emulsifying,Acetylated-Lanolin
emulsifying,Acetylated-Lanolin-Alcohol
emulsifying,Almond-Oil-Glycereth-8-Esters
emulsifying,Almond-Oil-PEG-8-Esters
emulsifying,Ammonium-Acryloyldimethyltaurate/Beheneth-25-Methacrylate-Crosspolymer
emulsifying,Ammonium-C6-16-Perfluoroalkylethyl-Phosphate
emulsifying,Ammonium-Coco-Sulfate
emulsifying,Ammonium-Shellacate
emulsifying,Amp-Isostearoyl-Hydrolyzed-Wheat-Protein
emulsifying,Ampd-Isostearoyl-Hydrolyzed-Collagen
emulsifying,Apricot-Kernel-Oil-PEG-6-Esters
emulsifying,Apricot-Kernel-Oil-Polyglyceryl-4-Esters
emulsifying,Apricot-Kernel-Oil-Polyglyceryl-6-Esters
emulsifying,Arachidic-Acid
emulsifying,Arachidyl-Glucoside
emulsifying,Argan-Oil-PEG-8-Esters
emulsifying,Argan-Oil-Polyglyceryl-6-Esters
emulsifying,Avocado-Oil-Polyglyceryl-6-Esters
emulsifying,BTMS
emulsifying,Babassu-Oil-Glycereth-8-Esters
emulsifying,Babassuamidopropyltrimonium-Methosulfate
emulsifying,Behenamidopropyl-Dimethylamine
emulsifying,Beheneth-10
emulsifying,Beheneth-2
emulsifying,Beheneth-25
emulsifying,Beheneth-30
emulsifying,Beheneth­‐20
emulsifying,Behenic-Acid
emulsifying,Bis-Butyldimethicone-Polyglyceryl-3
emulsifying,Bis-Isobutyl-PEG/PPG-10/7/Dimethicone-Copolymer
emulsifying,Bis-PEG-15-Methyl-Ether-Dimethicone
emulsifying,Bis-PEG/PPG-14/14-Dimethicone
emulsifying,Bis-PEG/PPG-16/16-PEG/PPG-16/16-Dimethicone
emulsifying,Bis-PEG/PPG-20/20-Dimethicone
emulsifying,Bis-PEG/PPG-20/5-PEG/PPG-20/5-Dimethicone
emulsifying,Butylene-Glycol-Behenate
emulsifying,Butylene-Glycol-Cocoate
emulsifying,Butylene-Glycol-Laurate
emulsifying,Butyloctanoic-Acid
emulsifying,C10-16-Alkyl-Glucoside
emulsifying,C10-30-Cholesterol/Lanosterol-Esters
emulsifying,C11-15-Pareth-12
emulsifying,C11-15-Pareth-5
emulsifying,C11-15-Pareth-7
emulsifying,C11-15-Pareth-9
emulsifying,C12-13-Pareth-23
emulsifying,C12-13-Pareth-3
emulsifying,C12-13-Pareth-9
emulsifying,C12-14-Pareth-12
emulsifying,C12-14-Pareth-3
emulsifying,C12-14-Pareth-7
emulsifying,C12-14-Sec-Pareth-12
emulsifying,C12-14-Sec-Pareth-7
emulsifying,C12-15-Pareth-12
emulsifying,C12-15-Pareth-2
emulsifying,C12-15-Pareth-3
emulsifying,C12-15-Pareth-3-Phosphate
emulsifying,C12-15-Pareth-9
emulsifying,C12-16-Pareth-9
emulsifying,C12-18-Acid-Triglyceride
emulsifying,C12-20-Acid-PEG-8-Ester
emulsifying,C12-20-Alkyl-Glucoside
emulsifying,C18-36-Acid-Glycol-Ester
emulsifying,C20-22-Alkyl-Phosphate
emulsifying,C20-40-Alcohols
emulsifying,C20-40-Pareth-10
emulsifying,C20-40-Pareth-3
emulsifying,C20-40-Pareth-40
emulsifying,C30-38-Olefin/Isopropyl-Maleate/Ma-Copolymer
emulsifying,C9-11-Pareth-6
emulsifying,C9-11-Pareth-8
emulsifying,C9-15-Alkyl-Phosphate
emulsifying,Candelilla/Jojoba/Rice-Bran-Polyglyceryl-3-Esters
emulsifying,Canola-Oil-Glyceride
emulsifying,Capric-Acid
emulsifying,Caproic-Acid
emulsifying,Caprylamide-Mea
emulsifying,Caprylic-Acid
emulsifying,Caprylic/Capric-Glycerides
emulsifying,Caprylic/Capric-Triglyceride-PEG-4-Esters
emulsifying,Caprylic/Capric/Succinic-Triglyceride
emulsifying,Capryloyl/Caproyl-Methyl-Glucamide
emulsifying,Caprylyl-Dimethicone-Ethoxy-Glucoside
emulsifying,Caprylyl/Capryl-Wheat-Bran/Straw-Glycosides
emulsifying,Cera-Alba
emulsifying,Ceteareth-10
emulsifying,Ceteareth-12
emulsifying,Ceteareth-15
emulsifying,Ceteareth-16
emulsifying,Ceteareth-18
emulsifying,Ceteareth-2
emulsifying,Ceteareth-20
emulsifying,Ceteareth-21
emulsifying,Ceteareth-22
emulsifying,Ceteareth-23
emulsifying,Ceteareth-25
emulsifying,Ceteareth-30
emulsifying,Ceteareth-33
emulsifying,Ceteareth-5
emulsifying,Ceteareth-6
emulsifying,Ceteareth-6-Olivate
emulsifying,Ceteareth-60
emulsifying,Ceteareth-60-Myristyl-Glycol
emulsifying,Ceteareth-7
emulsifying,Cetearyl-Alcohol
emulsifying,Cetearyl-Glucoside
emulsifying,Cetearyl-Olivate
emulsifying,Cetearyl-Wheat-Bran-Glycosides
emulsifying,Cetearyl-Wheat-Straw-Glycosides
emulsifying,Ceteth-10
emulsifying,Ceteth-15
emulsifying,Ceteth-16
emulsifying,Ceteth-2
emulsifying,Ceteth-20
emulsifying,Ceteth-23
emulsifying,Ceteth-24
emulsifying,Ceteth-25
emulsifying,Ceteth-3
emulsifying,Ceteth-4
emulsifying,Ceteth-5
emulsifying,Cetrimonium-Bromide
emulsifying,Cetrimonium-Chloride
emulsifying,Cetrimonium-Methosulfate
emulsifying,Cetyl-PEG/PPG-10/1-Dimethicone
emulsifying,Cetyl-Phosphate
emulsifying,Cetylpyridinium-Chloride
emulsifying,Chlorelleth-20
emulsifying,Cholesteryl-Stearate
emulsifying,Choleth-10
emulsifying,Choleth-15
emulsifying,Choleth-20
emulsifying,Choleth-24
emulsifying,Cocamide
emulsifying,Cocamide-DEA
emulsifying,Cocamide-Dipa
emulsifying,Cocamide-MEA
emulsifying,Cocamide-MIPA
emulsifying,Cocamidopropyl-Dimethylamine
emulsifying,Coceth-20
emulsifying,Coceth-7
emulsifying,Cocoa-Butter-Glyceryl-Esters
emulsifying,Cocoglucosides-Hydroxypropyltrimonium-Chloride
emulsifying,Cocoglycerides
emulsifying,Coconut-Acid
emulsifying,Coconut-Alcohol
emulsifying,Coconut-Oil-Polyglyceryl-6-Esters
emulsifying,Crambe-Abyssinica-Seed-Oil-Phytosterol-Esters
emulsifying,Dea-Cetyl-Phosphate
emulsifying,Dea-Oleth-10-Phosphate
emulsifying,Deceth-7
emulsifying,Decyltetradeceth-25
emulsifying,Dextrin-Myristate
emulsifying,Dextrin-Palmitate
emulsifying,Dextrin-Palmitate/Ethylhexanoate
emulsifying,Di-C12-15-Pareth-8-Phosphate
emulsifying,Dicetyl-Phosphate
emulsifying,Dicetyldimonium-Chloride
emulsifying,Dicocodimonium-Chloride
emulsifying,Didecyldimonium-Chloride
emulsifying,Diethylhexyl-Sodium-Sulfosuccinate
emulsifying,Dihydrocholeth-30
emulsifying,Diisocetyl-Dodecanedioate
emulsifying,Dimethicone-PEG-7-Cocoate
emulsifying,Dimethicone-PEG-7-Phosphate
emulsifying,Dimethicone-PEG/PPG-12/4-Phosphate
emulsifying,Dimethicone/PEG-10-Crosspolymer
emulsifying,Dimethicone/PEG-10/15-Crosspolymer
emulsifying,Dimethicone/Polyglycerin-3-Crosspolymer
emulsifying,Dimethoxysilyl-Ethylenediaminopropyl-Dimethicone
emulsifying,Dimethyl-Lauramide/Myristamide
emulsifying,Dimethyl-Palmitamine
emulsifying,Dipentaerythrityl-Hexacaprylate/Hexacaprate
emulsifying,Dipentaerythrityl-Hexahydroxystearate
emulsifying,Diphenyl-Dimethicone
emulsifying,Disodium-Cetearyl-Sulfosuccinate
emulsifying,Disodium-Coco-Glucoside-Citrate
emulsifying,Disodium-Coco-Glucoside-Sulfosuccinate
emulsifying,Disodium-PEG-5-Laurylcitrate-Sulfosuccinate
emulsifying,Egg-Yolk-Extract
emulsifying,Emulsifying-Wax
emulsifying,Emulsifying-Wax-NF
emulsifying,Ethylhexanamide-Serinol
emulsifying,Ethylhexyl-Coco-Oleate-Estolide
emulsifying,Fusel-Wheat-Bran/Straw-Glycosides
emulsifying,Glycereth-2-Cocoate
emulsifying,Glycereth-25-Pca-Isostearate
emulsifying,Glycereth-5-Lactate
emulsifying,Glycereth-7-Caprylate/Caprate
emulsifying,Glyceryl-Arachidonate
emulsifying,Glyceryl-Behenate
emulsifying,Glyceryl-Behenate/Eicosadioate
emulsifying,Glyceryl-Caprylate/Caprate
emulsifying,Glyceryl-Citrate/Lactate/Linoleate/Oleate
emulsifying,Glyceryl-Cocoate
emulsifying,Glyceryl-Diisostearate
emulsifying,Glyceryl-Dilaurate
emulsifying,Glyceryl-Dipalmitate
emulsifying,Glyceryl-Hydroxystearate
emulsifying,Glyceryl-Isostearate
emulsifying,Glyceryl-Laurate
emulsifying,Glyceryl-Linoleate
emulsifying,Glyceryl-Myristate
emulsifying,Glyceryl-Oleate
emulsifying,Glyceryl-Oleate-Citrate
emulsifying,Glyceryl-Olivate
emulsifying,Glyceryl-Stearate
emulsifying,Glyceryl-Stearate-Citrate
emulsifying,Glyceryl-Stearate-SE
emulsifying,Glyceryl-Undecylenate
emulsifying,Glycine-Soja-Protein
emulsifying,Glycol-Cetearate
emulsifying,Glycol-Distearate
emulsifying,Glycol-Montanate
emulsifying,Glycol-Oleate
emulsifying,Glycol-Stearate
emulsifying,Glycol-Stearate-Se
emulsifying,Hexylene-Glycol
emulsifying,Hydrogenated-Castor-Oil
emulsifying,Hydrogenated-Coconut-Acid
emulsifying,Hydrogenated-Lecithin
emulsifying,Hydrogenated-Lysolecithin
emulsifying,Hydrogenated-Palm-Glyceride
emulsifying,Hydrogenated-Palm-Glycerides
emulsifying,Hydrogenated-Palm-Oil
emulsifying,Hydrogenated-Palm/Palm-Kernel-Oil-PEG-6-Esters
emulsifying,Hydrogenated-Peanut-Oil
emulsifying,Hydrogenated-Phosphatidylcholine
emulsifying,Hydrogenated-Rapeseed-Glycerides
emulsifying,Hydrogenated-Sunflower-Seed-Oil-Glyceryl-Esters
emulsifying,Hydrogenated-Sunflower-Seed-Oil-Polyglyceryl-3-Esters
emulsifying,Hydrogenated-Vegetable-Glyceride
emulsifying,Hydrogenated-Vegetable-Glycerides
emulsifying,Hydrogenated-Vegetable-Glycerides-Citrate
emulsifying,Hydrolyzed-Beeswax
emulsifying,Hydroxyethyl-Ethylcellulose
emulsifying,Hydroxylated-Lecithin
emulsifying,Hydroxypropylcellulose
emulsifying,Hydroxystearic-Acid
emulsifying,Inulin-Lauryl-Carbamate
emulsifying,Isoceteth-10
emulsifying,Isoceteth-20
emulsifying,Isoceteth-25
emulsifying,Isodeceth-6
emulsifying,Isolaureth-6
emulsifying,Isopropyl-Lanolate
emulsifying,Isopropyl-Titanium-Triisostearate
emulsifying,Isosteareth-20
emulsifying,Isostearic-Acid
emulsifying,Laneth-15
emulsifying,Laneth-16
emulsifying,Lanolin
emulsifying,Lanolin-Alcohol
emulsifying,Lanolin-Cera
emulsifying,Laureth-10
emulsifying,Laureth-12
emulsifying,Laureth-2
emulsifying,Laureth-20
emulsifying,Laureth-23
emulsifying,Laureth-25
emulsifying,Laureth-3
emulsifying,Laureth-30
emulsifying,Laureth-4
emulsifying,Laureth-5
emulsifying,Laureth-5-Carboxylic-Acid
emulsifying,Laureth-7
emulsifying,Laureth-8
emulsifying,Laureth-9
emulsifying,Laureth­‐4-Carboxylic-Acid
emulsifying,Lauric-Acid
emulsifying,Laurtrimonium-Chloride
emulsifying,Lauryl-Alcohol
emulsifying,Lauryl-PEG-10-Tris[Trimethylsiloxy]Silylethyl-Dimethicone
emulsifying,Lauryl-PEG-9-Polydimethylsiloxyethyl-Dimethicone
emulsifying,Lauryl-Phosphate
emulsifying,Lecithin
emulsifying,Linseed-Acid
emulsifying,Lysolecithin
emulsifying,Mannosylerythritol-Lipid
emulsifying,Methoxy-PEG/PPG-25/4-Dimethicone
emulsifying,Methyl-Gluceth-10
emulsifying,Methyl-Glucose-Isostearate
emulsifying,Methyl-Glucose-Sesquistearate
emulsifying,Methylsilanol-Tri-PEG-8-Glyceryl-Cocoate
emulsifying,Myreth-2
emulsifying,Myreth-3
emulsifying,Myristamine-Oxide
emulsifying,Myristic-Acid
emulsifying,Neopentyl-Glycol-Diisostearate
emulsifying,Nonoxynol-12
emulsifying,Nonoxynol-20
emulsifying,Octadecenedioic-Acid
emulsifying,Octoxynol-10
emulsifying,Octoxynol-11
emulsifying,Octoxynol-12
emulsifying,Octoxynol-40
emulsifying,Octoxynol-9
emulsifying,Octyldodeceth-16
emulsifying,Octyldodeceth-20
emulsifying,Octyldodeceth-25
emulsifying,Octyldodeceth-5
emulsifying,Octyldodecyl-Xyloside
emulsifying,Oleic-Acid
emulsifying,Oleth-10
emulsifying,Oleth-16
emulsifying,Oleth-2
emulsifying,Oleth-3
emulsifying,Oleth-3-Phosphate
emulsifying,Oleth-30
emulsifying,Oleth-5
emulsifying,Oleth-7
emulsifying,Olive-Glycerides
emulsifying,Olive-Oil-Glycereth-8-Esters
emulsifying,Olive-Oil-PEG-7-Esters
emulsifying,Olive-Oil-PEG-8-Esters
emulsifying,Olive-Oil-Polyglyceryl-6-Esters
emulsifying,Olivem-1000
emulsifying,PEG-10-Dimethicone
emulsifying,PEG-10-Glyceryl-Stearate
emulsifying,PEG-10-Hydrogenated-Castor-Oil
emulsifying,PEG-10-Isostearate
emulsifying,PEG-10-Laurate
emulsifying,PEG-10-Methyl-Ether-Dimethicone
emulsifying,PEG-10-Olive-Glycerides
emulsifying,PEG-10-Phytosterol
emulsifying,PEG-10-Rapeseed-Sterol
emulsifying,PEG-10-Soy-Sterol
emulsifying,PEG-10-Stearate
emulsifying,PEG-100-Hydrogenated-Castor-Oil
emulsifying,PEG-100-Stearate
emulsifying,PEG-11-Methyl-Ether-Dimethicone
emulsifying,PEG-12-Diisostearate
emulsifying,PEG-12-Dimethicone-Crosspolymer
emulsifying,PEG-12-Glyceryl-Laurate
emulsifying,PEG-12-Isostearate
emulsifying,PEG-12-Laurate
emulsifying,PEG-12-Stearate
emulsifying,PEG-120-Methyl-Glucose-Dioleate
emulsifying,PEG-15-Castor-Oil
emulsifying,PEG-15-Cocamine
emulsifying,PEG-15-Cocopolyamine
emulsifying,PEG-15-Glyceryl-Isostearate
emulsifying,PEG-15-Glyceryl-Stearate
emulsifying,PEG-15-Hydroxystearate
emulsifying,PEG-150-Distearate
emulsifying,PEG-150-Pentaerythrityl-Tetrastearate
emulsifying,PEG-16-Macadamia-Glycerides
emulsifying,PEG-16-Soy-Sterol
emulsifying,PEG-160-Sorbitan-Triisostearate
emulsifying,PEG-18-Glyceryl-Oleate/Cocoate
emulsifying,PEG-2-Castor-Oil
emulsifying,PEG-2-Cocamide
emulsifying,PEG-2-Hydrogenated-Castor-Oil
emulsifying,PEG-2-Laurate
emulsifying,PEG-2-Oleamine
emulsifying,PEG-2-Soyamine
emulsifying,PEG-2-Stearate
emulsifying,PEG-20-Almond-Glycerides
emulsifying,PEG-20-Castor-Oil
emulsifying,PEG-20-Glyceryl-Laurate
emulsifying,PEG-20-Glyceryl-Stearate
emulsifying,PEG-20-Glyceryl-Triisostearate
emulsifying,PEG-20-Hydrogenated-Castor-Oil
emulsifying,PEG-20-Hydrogenated-Lanolin
emulsifying,PEG-20-Methyl-Glucose-Distearate
emulsifying,PEG-20-Methyl-Glucose-Sesquistearate
emulsifying,PEG-20-Phytosterol
emulsifying,PEG-20-Sorbitan-Cocoate
emulsifying,PEG-20-Sorbitan-Isostearate
emulsifying,PEG-20-Soy-Sterol
emulsifying,PEG-20-Stearate
emulsifying,PEG-200-Hydrogenated-Glyceryl-Palmate
emulsifying,PEG-22/Dodecyl-Glycol-Copolymer
emulsifying,PEG-25-Glyceryl-Trioleate
emulsifying,PEG-25-Hydrogenated-Castor-Oil
emulsifying,PEG-25-Soy-Sterol
emulsifying,PEG-25-Stearate
emulsifying,PEG-3-Cocamide
emulsifying,PEG-3-Distearate
emulsifying,PEG-3-Lauramide
emulsifying,PEG-3-Sorbitan-Oleate
emulsifying,PEG-30-Dipolyhydroxystearate
emulsifying,PEG-30-Glyceryl-Cocoate
emulsifying,PEG-30-Glyceryl-Laurate
emulsifying,PEG-30-Glyceryl-Stearate
emulsifying,PEG-30-Hydrogenated-Castor-Oil
emulsifying,PEG-30-Lanolin
emulsifying,PEG-30-Phytosterol
emulsifying,PEG-30-Sorbitan-Tetraoleate
emulsifying,PEG-30-Soy-Sterol
emulsifying,PEG-30-Stearate
emulsifying,PEG-32-Methyl-Ether-Dimethicone
